,Unnamed: 0,bestsellers,first_name,full_name,image,last_name,on_tour,spotlight,occupation,birthday,date_of_death
193,193,False,Rohinton,Rohinton Mistry,https://images.randomhouse.com/author/20859,Mistry,False,"Rohinton Mistry is the author of three novels that were all shortlisted for the Booker Prize, and a collection of short stories, <i>Tales from Firozsha Baag</i>.<br><br>His first novel, <i>Such a Long Journey</i>, won the Governor General's Award, the Commonwealth Writers Prize for Best Book, and the SmithBooks/<i>Books in Canada</i> First Novel Award. It was made into an acclaimed feature film in 1998.&#160;<br><br><i>A Fine Balance</i> received the Giller Prize, the Commonwealth Writers Prize for Best Book, the Los Angeles Times Fiction Prize, the Royal Society of Literature's Winifred Holtby Award, and Denmark's ALOA Prize. It was shortlisted for the International IMPAC Dublin Literary Award, the Irish Times International Fiction Prize, and the Prix Femina &eacute;tranger. In 2002, <i>A Fine Balance</i> was selected for Oprah&rsquo;s Book Club.<br><i><br>Family Matters</i> won the Kiriyama Pacific Rim Book Prize and the Canadian Authors Association Fiction Award. It was shortlisted for the International IMPAC Dublin Literary Award, and the James Tait Black Memorial Prize.<br><br>Born in Bombay, Rohinton Mistry has lived in Canada since 1975. He was awarded the Trudeau Fellows Prize in 2004 and a Guggenheim Fellowship in 2005. Elected Fellow of the Royal Society of Literature in 2009, he was a finalist for the 2011 Man Booker International Prize and winner of the 2012 Neustadt International Prize for Literature. In 2016, he was invested into the Order of Canada. &#160;His work has been published in more than thirty-five languages.",,,
194,194,False,Carl,Carl Hiaasen,https://images.randomhouse.com/author/12881,Hiaasen,False,"<p>CARL HIAASEN was born and raised in Florida. He is the author of fourteen previous novels, including the best sellers&#160;<i>Bad Monkey, Lucky You, Nature Girl, Razor Girl, Sick Puppy, Skinny Dip,&#160;</i>and<i>&#160;Star Island,</i>&#160;as well as six best-selling children's books,&#160;<i>Hoot, Flush, Scat, Chomp</i>,&#160;<i>Skink,&#160;</i>and<i>&#160;Squirm.</i>&#160;His most recent work of nonfiction is&#160;<i>Assume the Worst,</i>&#160;a collaboration with the artist Roz Chast.<br><br>carlhiaasen.com<br><br>CARL HIAASEN&#160;is available for select readings and lectures. To inquire about a possible appearance, please contact Penguin Random House Speakers Bureau at speakers@penguinrandomhouse.com or visit prhspeakers.com.</p>",Astronomer,1934-11-09 00:00:00,1996-12-20 00:00:00
195,195,False,Charles,Charles Stross,https://images.randomhouse.com/author/230139,Stross,False,"<b>Charles Stross</b> was born in Leeds, England, in 1964. He has worked as a pharmacist, software engineer and freelance journalist, but now writes full-time. To date, Stross has won three Hugo Awards and been nominated twelve times. He has also won the <i>Locus</i> Award for Best Novel, the <i>Locus</i> Award for Best Novella, and has been shortlisted for the Arthur C. Clarke and Nebula Awards. His books include the Merchant Princess series, the Laundry Files series, the Singularity series, and several stand-alone novels<i>.</i>",Author,1920-08-16 00:00:00,1994-03-09 00:00:00
196,196,False,Maggie,Maggie Shipstead,https://images.randomhouse.com/author/141402,Shipstead,True,"MAGGIE SHIPSTEAD is the&#160;<i>New York Times&#160;</i>best-selling author of the novels&#160;<i>Astonish Me</i>&#160;and&#160;<i>Seating Arrangements,</i> which won the Dylan Thomas Prize and the&#160;Los Angeles Times Book Prize for First Fiction.&#160;She is a graduate of Harvard and the Iowa Writers&rsquo; Workshop, a former Wallace Stegner Fellow at Stanford, and the recipient of a fellowship from the National Endowment for the Arts.",,,
197,197,False,Tana,Tana French,https://images.randomhouse.com/author/75673,French,False,"<b>Tana French</b>&#160;is the author of&#160;<i>In the Woods</i>,&#160;<i>The Likeness</i>,&#160;<i>Faithful Place</i>,&#160;<i>Broken Harbor</i>,&#160;<i>The Secret Place,&#160;The Trespasser </i>and <i>The Witch Elm</i>. Her books have won awards including the Edgar, Anthony, Macavity, and Barry awards, the&#160;<i>Los Angeles Times</i>&#160;Award for Best Mystery/Thriller, and the Irish Book Award for Crime Fiction. She lives in Dublin with her family.",,,
198,198,False,Chinua,Chinua Achebe,https://images.randomhouse.com/author/75,Achebe,False,"<b>Chinua Achebe&nbsp;</b>was born in Nigeria in 1930. His first novel,&nbsp;<i>Things Falls Apart</i>, became a classic of international literature and required reading for students worldwide. He also authored four subsequent novels, two short-story collections, and numerous other books. He was the David and Marianna Fisher University Professor and Professor of Africana Studies at Brown University and, for more than 15 years, was the Charles P. Stevenson Jr. Professor of Languages and Literature at Bard College. In 2007, Achebe was awarded the Man Booker International Prize for lifetime achievement. He died in 2013.",Novelist,1930-11-16 00:00:00,
199,199,False,William,William Gibson,https://images.randomhouse.com/author/10003,Gibson,False,"<b>William Gibson</b> is credited with having coined the term ""cyberspace"" and having envisioned both the Internet and virtual reality before either existed. He is the author of <i>Neuromancer</i>,&#160;<i>Count Zero</i>, <i>Mona Lisa Overdrive</i>, <i>Burning Chrome</i>, <i>Virtual Light</i>, <i>Idoru</i>, <i>All Tomorrow's Parties</i>, <i>Pattern Recognition</i>, <i>Spook Country</i>, <i>Zero History</i>, <i>Distrust That Particular Flavor</i>, and <i>The Peripheral</i>. He lives in Vancouver, British Columbia, with his wife.",Poet,1757-11-28 00:00:00,1827-08-12 00:00:00
200,200,False,Yoko,Yoko Ogawa,https://images.randomhouse.com/author/306675,Ogawa,False,"Yoko Ogawa has won every major Japanese literary award. Her fiction has appeared in&#160;<i>The New Yorker</i>,&#160;<i>A Public Space</i>, and&#160;<i>Zoetrope: All-Story</i>. Her works include&#160;<i>The Diving Pool</i>, a collection of three novellas;&#160;<i>The Housekeeper and the Professor</i>;&#160;<i>Hotel Iris</i>; and&#160;<i>Revenge</i>. She lives in Hyogo.",,,
201,201,False,E.,E. Lockhart,https://images.randomhouse.com/author/59609,Lockhart,False,"<p>E. Lockhart wrote the <i>New York Times</i> bestseller <i>We Were Liars</i> and the upcoming <i>Genuine Fraud,</i> a psychological thriller. Her other books include <i>Fly on the Wall, Dramarama, The Disreputable History of Frankie Landau-Banks,</i> and the Ruby Oliver Quartet, which includes <i>The Boyfriend List, The Boy Book, The Treasure Map of Boys, </i>and <i>Real Live Boyfriends.</i> She also wrote <i>How to Be Bad</i> with Sarah Mlynowski and Lauren Myracle. Visit her online at emilylockhart.com, and follow her on Twitter at @elockhart.</p>",,,
202,202,False,Nick,Nick Hornby,https://images.randomhouse.com/author/13516,Hornby,False,"<b>Nick Hornby</b><i> </i>is the author of seven other bestselling novels, including <i>High Fidelity</i>, <i>About a Boy</i>, and <i>A Long Way Down</i>, as well as several works of nonfiction. Many of his books have been turned into successful films and TV series. He has been Oscar-nominated twice, for his screenplays of <i>An Education</i> and <i>Brooklyn.</i> His ten-part, short-form TV series, <i>State of the Union</i>, directed by Stephen Frears, has recently been broadcast by the Sundance Channel and the BBC, and has won three Emmys. He lives in London.",,,
203,203,False,Jack,Jack Kerouac,https://images.randomhouse.com/author/15492,Kerouac,False,"<b>Jack Kerouac</b> (1922-1969), the central figure of the Beat Generation, was born in Lowell, Massachusetts, in 1922 and died in St. Petersburg, Florida, in 1969. Among his many novels are&nbsp;<i>On the Road</i>,&nbsp;<i>The Dharma Bums</i>,&nbsp;<i>Big Sur</i>, and&nbsp;<i>Visions of Cody</i>.",,,
204,204,False,Sara,Sara Paretsky,https://images.randomhouse.com/author/23175,Paretsky,False,"<b>Sara Paretsky</b>&nbsp;is the author of 20 books, including her renowned V. I. Warshawski novels. Her many awards include the Cartier Diamond Dagger Lifetime Achievement Award from the British Crime Writers' Association and the 2011 Mystery Writers of America's Grand Master Award. She lives in Chicago, Illinois.",,,
205,205,False,Don,Don DeLillo,https://images.randomhouse.com/author/6818,DeLillo,False,"<b>Don DeLillo&#160;</b>is the author of sixteen novels, including&#160;<i>Zero K</i>,&#160;<i>Underworld</i>,&#160;<i>Falling Man</i>,&#160;<i>White Noise</i>, and&#160;<i>Libra</i>. He has won the National Book Award, the PEN/Faulkner Award for Fiction, the Jerusalem Prize for his complete body of work, and the William Dean Howells Medal from the American Academy of Arts and Letters. In 2010, he was awarded the PEN/Saul Bellow Prize.&#160;<i>The Angel Esmeralda</i>&#160;was a finalist for the 2011 Story Prize and the PEN/Faulkner Award for Fiction. In 2012, DeLillo received the Carl Sandburg Literary Award for his body of work.",,,
206,206,False,Michael,Michael Pollan,https://images.randomhouse.com/author/24192,Pollan,False,"<b>Michael Pollan</b>, recently featured on Netflix in the four-part series&#160;<i>Cooked</i>,&#160;is the author of seven previous books, including&#160;<i>Food Rules, In Defense of Food, The Omnivore&rsquo;s Dilemma</i>, and&#160;<i>The Botany of Desire</i>, all&#160;<i>New York Times</i>&#160;bestsellers. A longtime&#160;contributor to the <i>New York Times Magazine</i>, he is also the John S. and James L. Knight Professor of Journalism at Berkeley. In 2010,&#160;<i>Time&#160;</i>magazine named him one of the one hundred most influential people in the world.<br><br><b>www.michaelpollan.com</b>",,,
207,207,False,Andrew Ross,Andrew Ross Sorkin,https://images.randomhouse.com/author/227940,Sorkin,False,"<b>Andrew Ross Sorkin</b> is the award-winning chief mergers and acquisitions reporter for&nbsp;<i>The New York Times</i>, a columnist, and assistant editor of business and finance news. He is also the editor and founder of DealBook, an online daily financial report. He has won a Gerald Loeb Award, the highest honor in business journalism, and a Society of American Business Editors and Writers Award. In 2007, the World Economic Forum named him a Young Global Leader.",,,
208,208,False,Ross,Ross King,https://images.randomhouse.com/author/15736,King,False,"<b>Ross King</b> is the author of&nbsp;<i>The Judgment of Paris</i>,&nbsp;<i>Brunelleschi's Dome</i>, and&nbsp;<i>Michelangelo and the Pope's Ceiling</i>. He has twice won the Governor General's Award for Non-Fiction (for&nbsp;<i>The Judgment of Paris</i>&nbsp;and&nbsp;<i>Leonardo and the Last Supper</i>). Born and raised in Canada, King holds degrees from the University of Regina, York University, and University College, London. He now lives near Oxford, England.",,,
209,209,False,Wade,Wade Davis,https://images.randomhouse.com/author/6589,Davis,False,"WADE DAVIS is the author of twenty books, including&#160;<i>One River, The Wayfinders,&#160;</i>and&#160;<i>Into the Silence,</i>&#160;which won the 2012 Samuel Johnson prize, the top award for literary nonfiction in the English language. Explorer-in-Residence at the National Geographic Society from 1999 to 2013, he is currently Professor of Anthropology at the University of British Columbia. In 2016, he was made a Member of the Order of Canada. In 2018 he became an Honorary Citizen of Colombia.",Head of State,1926-05-29 00:00:00,
210,210,False,Amy,Amy Grant,https://images.randomhouse.com/author/60651,Grant,False,"Amy lives in Nashville, Tennessee, with her husband, country music star, Vince Gill.  She has four children, Matt, Millie, Sarah, and Corrina, and one stepdaughter, Jenny.",,,
211,211,False,Stephen,Stephen Hawking,https://images.randomhouse.com/author/12284,Hawking,False,"<b>Stephen Hawking</b> was the Lucasian Professor of Mathematics at the University of Cambridge for thirty years and the recipient of numerous awards and honors including the Presidential Medal of Freedom. His books for the general reader include <i>My Brief History,</i> the classic <i>A Brief History of Time,</i> the essay collection <i>Black Holes and Baby Universes, The Universe in a Nutshell,</i> and, with Leonard Mlodinow,&#160;<i>A Briefer History of Time</i> and <i>The Grand Design</i>. Stephen Hawking died in 2018.",Novelist,1947-09-21 00:00:00,
212,212,False,Michelle,Michelle Richmond,https://images.randomhouse.com/author/25502,Richmond,False,"<b>Michelle Richmond</b> is the bestselling author of <i>The Year of Fog, No One You Know, Dream of the Blue Room, Golden State,&#160;</i>and the award-winning <i>The Girl in the Fall-Away Dress</i>. A native of Alabama&rsquo;s Gulf Coast, she makes her home in Northern California.",,,
213,213,False,Gayle,Gayle Forman,https://images.randomhouse.com/author/95128,Forman,False,"<b>Gayle Forman</b> is an award-winning, internationally bestselling author and journalist. She is the author of&#160;<i>Just One Day</i>&#160;and&#160;<i>Just One Year</i>, and the companion e-novella&#160;<i>Just One Night</i>, as well as the&#160;<i>New York Times</i>&#160;bestsellers&#160;<i>If I Stay</i>&#160;and&#160;<i>Where She Went</i>. She lives in Brooklyn, New York, with her husband and daughters.",,,
